Gryffindor,Hufflepuff,Ravenclaw,Slytherin,Mean,Std
-1.1419490255990123,-0.6305800913614777,-0.9925218244806021,-1.2614592193249266,,
-0.11011052968889251,-0.2213695581936381,0.17901157144035112,0.15049649793735076,-0.5575452616653115,5.178953400640137
-0.14357155648054049,-0.018360033649215304,0.23925447849179504,-0.08320929240809134,-243.75053420642618,8.718582150439774
-0.17543933793731817,0.20526694541929025,0.1111641693440584,-0.14300924007674218,0.9740944682957365,5.261204499641635
0.0736960076140262,0.10480890664729947,0.07467560670551082,-0.2596416846609692,3.113002921129502,4.163231576279715
-0.05846622210243358,-0.1475617333722919,0.26034453822964604,-0.06303341966694768,-244.49405416561387,482.84578923071285
0.2685066178738608,-0.11246236893868627,-0.02702583487155672,-0.13468797873743996,24.07956183057447,99.35246807141733
